bintang,komentar
5,"gratis ongkir, cepat sampainya, pengemasannya ok, barangnya pun lengkap di Lazada...TQ Lazada"
5,"Aplikasinya bagus dan hargabarang nya juga MURAH MURAH GRATIS ONGKIR 🤑pula saya sangat puas menggunakan aplikasi ini apalagi kalo belanha belanja, GOOD FOR YOU🙂"
5,Aku suka bnget sama lazada banyak geratis ongkir yg paling seneng klo barang gk sesuai retur nya Gampang banget harga lebih murah...🥰🥰🥰🥰
5,"Udah lama sih ga belanja disini karena pengiriman sangat lambat tapi sekarang pengiriman cepat,pertahankan dan tingkatkan"
5,"Lazada ok banget bisa menguras dompet,selama berselancar di dunia pasar online trima kasih tlah berbagi pengalaman."
5,bagus layanan walaupun terkadang ada kecewa sedikit sama yang namanya tidak sesuai orderan sukses selalu lazada 🥰
5,"banyak pilihannya, semuanya barang yang dipesan ada, mudah pemilihan pembayaran Nya."
5,saya senang belanja di lazada barang bagus sesuai sama yang di poto bahannya... juga bagus sesuai saya suka sekali terimakasih lazada
5,puas banget.. karena slalu ada gratis ongkir.. potongan harga... dan yg penting pengiriman slalu puas
5,"selamat sy belanja di lazada, pelayanan, pengiriman dan kualitas cukup bagus"
5,mantepp lazada dari dulu sampe sekarang belanja dilazada gak pernah bosen terus juga baranganya bagus semua gak ada yg cuma di Poto doang itu.
5,Setiap mau pesen nga ada kolom.buat pesan ke pedagang nya.adain dong jd pembeli ada notip nya.
5,saya sangat suka belanja dilazada .barangnya bagus selain itu ongkirnya murah.nggak seperti aplikasi lain
5,"mudah dan menyenangkan belanja di lazada, sering jg dapat promo,dan gak pake ribet... sukses selalu deh pokoknya buat lazada"
5,"banyak terimakasih kepada aplikasi Kasada, karena belanja apapun semua nya ada di sini,dan lebih muda pembayarannya"
5,"Lebih irit dan diskonnya yg sangat besar ditambah lagi gratis ongkir, cashback, dan promo gajian yang tak terduga"
5,"Lazada kualitanya bagus banget, penyimpanan juga kecil dan nggak ngeleg sama sekali.di lazada juga lebih banyak voucer di banding ama sebelah."
5,"Alhamdulillah terimakasih apknya sangat² bermanfaat bagi saya yg jarang belanja keluar, semoga semakin lebih baik dan sukses"
5,"saya suka kalo banyak diskon nya😁 apa lg sering gratis ongkir, sering² aja gini pasti saya belanja terus😊"
5,"menurut ku, lazada ini tetap pilihan yg terbaik dan kepuasan ku dalam belanja. terimakasih karna sudh membntu ku dlm pilihan blnja ini"
5,awal nya ragu belanja onlen'tapi setelah pake lazada jadi yakin belanja aman'respon seller juga memuaskan'cumak ada jasa pengiriman yg sangat membagong kan'estimasi kedatangan mundur terus'habis tuh gak nyapai alamat dgn alasan barang hilang di perjalanan..jasa tersebut adalah Ninja Expres'jadi pihak lazada.lebih baik jgm pakai jasa Ninja Expres ..terimakasih
5,"Terima kasih lazada yang selama ini sudah membantu saya dalam keperluan hidup saya lewat berbelanja online..kepada semua nya terima kasih banyak,dan sukses selalu buat Lazada"
5,"ini adalah sesuatu yang sangat kompleks, Lazada membuatnya menjadi sangat simple. Para pelaku dapat memerankan peranannya masing-masing, semua berperan berkontribusi dalam bagian sistem sosial ekonomi."
5,kalo bisa untuk toko yg tidak amanah dikurangi ya barang2 yg tidak asli jg jdi pembeli puas tdk kecewa diberi kemudahan saat mengembalikan barang saat tau tdk sesuai
5,"saya senang klo produk ini paten dan dapat di andalkan,banyak sudah produk yg saya coba..cuma Gak ada perubahan dgn alat kelamin..mkanya saya mau mencoba prostamin ini👌"
5,Harga sprti jbakan batman harga di iklan terjangkau n dtmbah poin tpi knpa saat pemesanan harga jdi mahal.saya sdh lma pkai lazada rata² tiap minggu 4x beli.tpi skrng kok mahal n tdk sesuai dngan rincian.
5,Aplikasi belanja dengan fitur yg mudah digunakan dan menawarkan banyak diskon serta gratis ongkir
5,"Sejak kenal lazada aku jadi gak pernah keluar beli barang , lebih mending beli online aja, tapi masalahnya ongkirnya"
5,seneng bgtt.. setiap pesen pasti sama kayak di foto. apk nya juga bagus bgt..
5,Lazada yang sekarang top banget..pengiriman cepat gratis ongkir..barang sesuai pesanan..
5,The best selalu ada gratis ongkir cuman harus pinter-pinter pilih pilih produk kadang ada seller yg nakall
5,suka belanja di lazada. pengiriman cepat. barang bagus.. banyak bochernya juga. respon cepat. packing sangat rapi...
5,"mudah mudahan selalu amanah, kalo bisa ongkir di murahin dikit, biar gak pindah toko lain 😁😁🙏🙏"
5,"Tolong buat Lazada pengirimannya Lex id/sicepat/ninja ekspres aja, jangan J*T sering kelewat tgl pengiriman, kurirnya juga pada lambat dan ga sopan."
5,Selama belanja dilazada mudah dan menyenangkan. semoga toko2nya juga amanah.tidak lagiada penipuan.
5,"Sy sangat terbantu belanja di Lazada Belanja murah Kwalitas Bintang Gaes, system pembayaran Banyak pilihan. Sukses selalu Lazada. Semoga makin Jaya"
5,Buat pengirimannya sih bagus tapi tolong lazada kenapa sekarang ongkirnya mahal betul kadang mau beli barang 1000an tapi kalo udah mau buat pesanan harganya langsung 20.000an 30.000an jadi tolong lazada permurah lagi ongkirnya kalo bisa ongkirnya 20.000an aja lazada saya sangat memohon padamu ini saya tetap kasih bintang lima supaya dipermurahkan lagi ongkirnya ya pliss ok terima kasih
5,"Sudah 2 tahun lebih pakai lazada meskipun ada kelebihan dan kekurangan,,Semoga semakin baik pelayanannya dan yang kurang di perbaiki"
5,"pengiriman cepat, kurirnya ramah, barang sesuai tidak mengecewakan"
5,"LAZADA sangat membantu kami dlm berbelanja,di sela2 kesibukan mengurus rumah tangga masih bisa belanja secara online via aplikasi LAZADA,terima kasih LAZADA"
5,"Sangat membantu ,mempermudah mencari barang , cepat ngak ribet2 semua tersedia di dalam sini ok mantab jiwa"
5,"Saya suka dengan apk lazada, karna lebih mudah buat kita belanja dan selalu banyak gratis ongkirnya😊"
5,lebih puas belanja di lazada seller nya lebih respon banget
5,aplikasi belanja /mall yg lengkap & beragam metode pembayarannya. mengerti kebutuhan customer. all product avalibility
5,"Aplikasi bagus, sangat membantu bagi yang hobi belanja terutama belanja online"
5,"Lazada semakin baik,barang yg di pesan sesui dg promonya dan sukses selalu."
5,barangnya asli bukan imitasi bukan rekayasa atau bukan pencahayaan melalui lampu hias dlm media melalui betrei dan balon lampu kecil yg di balut
5,sya suka berbelanja d lazada karna produknya cocok dan memuaskan.
5,suka bgt belanja di sini buat pengguna baru banyak kejutan smg trus kyk gini gk ada kendala
5,"td nya malas belanja di lazada krn sering kecewa,kok skrg pas download lg bnyak promo,jd seru nie belanja di lazada.."
5,Setelah apdet kenapa harga asli nya jadi harga 50% tapi pas di klik jadi harga mahal kan jadi pusing blanja nya jadi ga jadi parah
5,Puas dgn ada nya aplikasi yg keren dan cukup sepadan dgn ongkir nya membantu masyarakat menengah kebawah.👍🤟
5,"mantul ,harga murah kualitas terjamin,pesanan sesuai"
5,Selama saya belanja alhmd baik2 aja ada sih pengalamn penjual yang tidak sesuaii dengan barang dagangannya
5,semuanya bagus..semoga aja belanja barang di Lazada selalu bagus...
5,"aplikasi bagus, memudahkan dalam belanja online, dan yg paling penting banyak gratis ongkir"
5,"memudahkan pembeli, tapi kreditnya terlalu mahal/terlalu banyak ambil keuntungannya"
5,"Kurir ramah, pesanan selalu datang tepat waktu, barang sesuai"
5,pengiriman dari toko sangat cepat plus kurir nya juga ramah
5,"aplikasi ini bagus sakli.banyak sakli diskon,dan semua barang ori tidak ada kawen.dan amana dan sangat percaya"
5,"suka sekali belanja di lazada,mudah gampang dan ga ribet"
5,"belanja di lazada sangat murah, banyak pilihan metode pembayarannya."
5,"pengiriman cepat,kurir ramah rapi dan sopan"
5,"Sangat membantu sekali, sudah langganan di lazada, selalu dapat gratis ongkir jadi sangat senang sekali"
5,"Apk bagus, dan puas belanja di Lazada karena pengiriman juga selalu cepat dan game di dalam aplikasinya sangat puas Semoga pengajuan lazpaylater teracc dan dibere limit besar"
5,"Urusan belanja online,? saya hanya percaya Lazada. Sangat banyak membantu dan belum pernah mengecewakan. Good Job.!"
5,"Tolong jangan update terus ini saya belum lama loh update apk lazada, masa iya pembaruan terus."
5,Aplikasinya sangat membantu. Dulunya susah untuk mencari barang tapi sekarang dengan mudah mendapatkannya.
5,saya sangat senang belanja di lazada.asalkan barangnya selalu sesuai diskripsi dan gambar semoga selalu sukses trimakasi lazada langganan selalu kurirnya juga ramah semuanya dan juga baik.
5,"Love banget belanja dilazadaaaa... ongkirnya murah bangetttt, kurir baik, ramah, masyaallah barokallah... tingkatkan lagi lazadaaa untuk memenuhi jiwa² shopping mak mak muda ky saya🤣"
5,Suka banget belanja di lazada karena semua barang yang di pesan bisa cod .thank lazada
5,Saya suka belanja di sini tapi kenapa ya sekarang harga yg di tertera gak sama trus ongkir nya juga
5,sangat cepat pengirimannya dan selalu benar apa yang kita pesan
5,Barang2 yg dijual bagus tapi sayang pengiriman lemot kurang sat set.
5,"lazada tolong Akun saya tiba tiba hilang/hack padahal saya LG pesen barang dan dalam perjalanan, saya sudah bayar lewat dana, masalahnya saya pesan 5 barang dan yang dalam perjalanan cuma satu sisanya sedang di kemas, dan lebih panik nya lagi saya sudah bayar lewat dana tolong kembalikan akun saya"
5,"Selalu langganan di lazada ,banyak cashback dan flashsale🫰🫰💙💜,tapi kalo belanja harus pinter"" milih toko ,soalnya banyak seller yg nakal👍👍👍👍,pengiriman selalu tepat waktu ,kurir juga ramah"" di area Denpasar selatan(Bungin)🫰🫰🫰🫰🫰"
5,"banyak promonya murah murah lazada ,pengiriman cepat kurirnya juga ramah barangnya juga sesuai"
5,"Puas belanja di Lazada. Gratis ongkir, murah, banyak diskon, pengiriman cepat. Sukses selalu buat Lazada dan pertahankan ya."
5,Mantap... updatenya dah bagus.. pengiriman tepat dan cepat👍
5,Knpa ya ka sy mau psan setiap toko ga bisa smwa jujur sy paling suka blnyja di lazada tapi skrng sy mau psan ga bisa jdi pusing sy
5,"Lazada memang yg paling debes, semua barang yg aku pesan di aplikasi Lazada semuanya bagus dan relpik dengan di gambar, untuk Lazada semoga tambah sukse dan tambah jaya untuk selamanya I love you Lazada 😘😘😘💕"
5,Pengalaman yg sangat mengesankan berbelanja via app lazada dengan tampilan produk yang mengesankan. Dan promo yg menarik
5,mantap..toko ramah..fast respon .. semoga cepat dikirim. ..agar pembeli cukup puas..
5,lebih baik sekarang terus kembangkan ..sekarang si orange bnyak biaya ++ nya ..ada biaya layanan biaya penangan .....mau ogkir murah harus ambil sendiri ke kantor expedisinya ....ribet sekarang orange mah
5,terimaksih lazada sudah memberikan layanan yg baik dan cepat sampai
5,Setelah beberapa kali loge out akun nga bisa masuk tpi sekrg sudh bisa. Vocer dan diskon di lazada mantap apalagi kalau flas sale harganya bener² murce woi😭 dan buat penghuna baru dapet barang 15k dapet 3 barang bisa pilih² kemarin beli faselfoam wardah dapet 3 cumn 15k😭
5,mantap bos ...ktka sya mau ganti beli barang lain langsung bsa di batalkan pesanan yg tdk sesuai kemauan..
5,cuma lazada sih aplikasi yang cocok buat saya karna gratis ongkir selalu dapat dan ga nyampe semahal yg lain dapat cashback yg membantu banget pokonya nyaman blnja lewat lazada
5,Langganan nih bos😂. Udah lebih dari 3 akun buat belanja disini selama -+7th. Ga ada niatan bagi giveaway apa yakk ke akun ku😂..
5,"Terima kasih kepada Lazada dan Abang kurir yang senantiasa berusaha untuk amanah. Marketplace terpercaya, harga murah akan tetapi tidak pernah murahan. Suka banget berbelanja di Lazada ☺️👍🌺"
5,Ko skarang lazada harga nya ga sesuai jauh banget sama aslinya pas mau cek out harga mahal banget yg d pasang murah ga sesuai
5,"PayLater sudah tidak bisa di gunakan lagi, pada hal PayLater sudah lunas. Entah salah saya apa, sampai sekarang saya sudah tidak bisa belanja lagi karna PayLater sudah non aktiv. Trimakasih"
5,aplikasi terbaik memudahkn untu membeli sesuwatu😊😊 rasa kecewa ad playlatar nya tdk bisa di gunakn tpi dapt limit naik tapi tdk bisa di pakai. 😔
5,barang murah dan berkualitas..pengiriman cepat
5,saya sering belanja di lasada tp belum pernah dapat gratisan tanpa bayar
5,"Lazada emang mudah untuk berbelanja , semoga lazbon nya juga cukup baik dan selalu di acc cepat, terimakasih lazada"
5,"banyak gratis ongkir n vocher, harga murah n barang berkualitas semoga semakin baik lagi memilih toko yg amanah untuk melayani konsumen, maju terus lazada."
5,"Pengalaman. Sy. Belanja Di Lazada. Sangat baik. Lebih banty xaru apa yang ingin di beli. namun ada. sayang nih marketing. Ceo. mohon lebih mudah /. Praktisi. Segala ha ongkir. Sll mahal. Ya. Mohon bantu ongkir itu mahal. /. Tidak sanggup bayar ongkir. Saya sudah lanjut usia 65 tahun ke atas. dab tulisan huruf huruf 💧 angja Rp. Kecil kecil. ,tidak dapat di baca. /. Di besarkan. Terima kasih. Sudah. Banyak. Membantu. Sy belanja. Ya. Utk. Semua nya amin. 💙🍒💧"
5,"puas dengan layanan nya,pengiriman cepat,kurirnya ramah,dan tepat waktu,semoga layanan dilazada semakin baik,dan banyak diskon promo nya"
5,Kenapa sekarang ini pengiriman sangat lama apa lagi kalau pake jasa kirim JNE sangat lama Yang paling cepat pake jasa kirim LED ID sangat cepat paling lambat2nya 3 hari dah sampe
5,Tolong di perbaiki masalah harga nya donk... Tertera di halaman sama cekout kok harga nya beda bngt tolong donk perbaiki masalah itu untuk aplikasi nya udah bagus semua hanya itu aja yg masalah harga aja
5,Terimakasih lazada .. Dengan adanya belanja onlien lazada semua kebutuhan jadi mudah. Banyak diskon dan bebas ongkir . Rekomendasi
5,"bgs slm bisa bayar di tempat dn benar2 amanah jgn sampai ada penipuan barang slm sdh 2 kali belanja amanah walaupun sempat kecewa lemari plastil pecah 2 ujung ya,tp gk bikin sy berubah ttp belanja di lazada..smg jgn sampai ada penipuan pesan 🙏🏻"
5,Pengiriman cepat dan terpercaya.. makasi ya lazada.. semoga saya dikasi banyak diskon biar semangat terus belanja disini🥰🙏☺️
5,"saya sangat suka belanja d lazada ,gk usah ribet cocok banget buat aku yg punya balita.....udah gitu sering dapet potogan dan gratis ongkir"
5,"Aku suka selalu belanja disini voucher banyak dn mudah di pakai tp knapa sekarang voucher tdk bisa di klaim dan slalu muncul tulisan ""permintaan gagal, ada indikasi aktifitas akun yg tdk sesuai"" tolong dong pencerahannya kak.🙏🙏 aku butuh sekali bantuannya 🙏"
5,"ongkir gratis, tambahan cash back, barang ga menipu, tambahin rewards dong buat member kayak saya sering belanja di lazada.. okee"
5,Sering belanja di sini. Hanya saja akhir2 ini voucher gratis ongkir tidak bisa di gunakan. Knp ya???
5,"sangat berguna banget aplikasi ini buatku.untuk belanja yang tak terduga,cuma tinggal klik langsung kirim"
5,"Saya suka dengan lazada, selama saya menggunakan tidak pernah ada keluhan baik dari penjual dan kurir, respon sangat cepat"
5,Suka sekali belanja di Lazada 😚 dapat harga Murah teruss hihi
5,puas banget belanja disini selalu dapet vocer diskon dan gratiss ongkirr ...semoga selalu kayak gini dan makin di tingkatkan lagi terimakasih lazada
5,"Lazada memang yang terbaik, mudah di gunakan banyak gratis ongkirnya pokoknya yang terbaik. Terima kasih"
5,cara belanja yg murah mudah dan g ribet
5,"cepat,tepat,ramah,sesuai pesanan"
5,sering-sering ada potongan ini baru ok..tp tlg barang nya yg dikirim bagus dan sesuai gambar tdk ada kekurangan satu pun
5,Sangat membantu apalagi ada voucher potongan harga dan free ongkir jadi lebih murah dari harga store.
5,"Mudah, menyenangkan, praktis dan relatif lengkap. Setelah sekian lama menjadi konsumen, sudah cukup puas belanja di platform ini."
5,"seneng belanja disini Krn sering bebas ongkir + cepet pengirimannya,gak kyk apk yg lain,mentang2 bebas ongkir ngirim seenak udelnya"
5,"trimkasi lasada,kamu slalu membantuku apa saja kebutuhan sesuai kemampuan,kmu slalu melayani dengan baik."
5,"min coba bikin seperti tiktok untuk affiliate, kalo mau promosikan tinggal bikin vidio trus tautin keranjang kuning atau apalah itu, ambil kesempatan selagi platform tiktok shop lagi di stop sama pemerintah, soalnya di lazada ini ribet buat affiliate untuk mendapatkan cuan nya, buat upload vidio juga bingung dimana , semoga saja berbenah atau cari kesempatan ini"
